"o-teaser__tag","o-teaser__tag href","js-teaser-heading-link","js-teaser-heading-link href","o-labels","o-normalise-visually-hidden","js-teaser-standfirst-link","js-teaser-standfirst-link href","o-teaser__timestamp-date","o-teaser__image-container href","o-teaser__image src"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","UK public inflation expectations fall to lowest in nearly 3 years","https://www.ft.com/content/890afb28-7698-4f78-8981-6715d33006ef","","","BoE survey will be welcomed by policymakers ahead of interest rate decision next week","https://www.ft.com/content/890afb28-7698-4f78-8981-6715d33006ef","June 14, 2024","https://www.ft.com/content/890afb28-7698-4f78-8981-6715d33006ef","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F6d6f66ea-4537-47c9-838c-f8222517a87a.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","US inflation falls to 3.3% in May in boost to markets","https://www.ft.com/content/4e723daa-7955-4712-b74d-391a403b9d6d","","","Traders raise likelihood of Federal Reserve interest rate cut before November’s presidential election","https://www.ft.com/content/4e723daa-7955-4712-b74d-391a403b9d6d","June 12, 2024","https://www.ft.com/content/4e723daa-7955-4712-b74d-391a403b9d6d","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F7e5fb248-0138-46a3-aa42-8b48c2cfa116.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","Are US and euro inflation pressures parting ways?","https://www.ft.com/content/036641a4-ef3e-4b51-bc9c-d1c60e23720d","Premium","content","US prices are from Mars and the Eurozone’s are from Venus — or maybe not","https://www.ft.com/content/036641a4-ef3e-4b51-bc9c-d1c60e23720d","May 9, 2024","https://www.ft.com/content/036641a4-ef3e-4b51-bc9c-d1c60e23720d","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fecc3b11e-da38-4551-99a7-6ad165482096.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Eurozone inflation","https://www.ft.com/stream/17cd6e19-a695-47d2-80b0-3e94bc02d5e6","Will Eurozone inflation derail the ECB’s rate cut plans?","https://www.ft.com/content/1fc187b1-f046-48a6-ad5d-546717edd3dd","","","Market Questions is the FT’s guide to the week ahead","https://www.ft.com/content/1fc187b1-f046-48a6-ad5d-546717edd3dd","May 26, 2024","https://www.ft.com/content/1fc187b1-f046-48a6-ad5d-546717edd3dd","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F14c80068-15cf-44a9-b015-28794e808e08.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","Learning to trust the forecasts","https://www.ft.com/content/b191cd30-0812-4262-a915-55d944e59cb0","Premium","content","Central bank inflation forecasts have become much more accurate, so why are they still in the doghouse?","https://www.ft.com/content/b191cd30-0812-4262-a915-55d944e59cb0","July 30, 2024","https://www.ft.com/content/b191cd30-0812-4262-a915-55d944e59cb0","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F63e70278-faf0-44ca-b035-371beb2a8bb5.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Federal Reserve","https://www.ft.com/stream/e5533208-e5cc-4be5-aea1-c464a9a205e3","Fed’s Daly backs gradual interest rate cuts as inflation ‘confidence’ mounts","https://www.ft.com/content/f3574817-0ac5-4e45-a36c-b227a782de03","","","US rate-setter challenges fears of recession as global policymakers prepare for Jackson Hole meeting","https://www.ft.com/content/f3574817-0ac5-4e45-a36c-b227a782de03","August 18, 2024","https://www.ft.com/content/f3574817-0ac5-4e45-a36c-b227a782de03","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fbe56058c-64dd-48a3-bd32-3cc189be5d60.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Are we getting inflation right? With Neel Kashkari","https://www.ft.com/content/fb76f4c1-45df-4a9d-8ab2-60c20098da72","","","Soumaya Keynes talks to the president of the Minneapolis Fed","https://www.ft.com/content/fb76f4c1-45df-4a9d-8ab2-60c20098da72","June 3, 2024","https://www.ft.com/content/fb76f4c1-45df-4a9d-8ab2-60c20098da72","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fnext-video-editor-images.s3.ap-northeast-1.amazonaws.com%2Fb3b363f1-c8ca-41fb-b1f0-f0ca61566abe?source=next&fit=scale-down&dpr=2&width=240"
"Eurozone inflation","https://www.ft.com/stream/17cd6e19-a695-47d2-80b0-3e94bc02d5e6","Eurozone inflation hits 2.6% in first rise this year","https://www.ft.com/content/566c85f0-8a76-421b-a9b1-a20471363cff","","","Above-forecast price growth in single currency bloc fuels doubt over pace of interest rate cuts","https://www.ft.com/content/566c85f0-8a76-421b-a9b1-a20471363cff","May 31, 2024","https://www.ft.com/content/566c85f0-8a76-421b-a9b1-a20471363cff","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F7bb012dc-cb2b-4e76-b234-2c3b0943df23.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Federal Reserve’s preferred inflation metric remains at 2.7% in April","https://www.ft.com/content/6c0b34a3-63d7-4dad-865b-5554ff7b73ff","","","Personal consumption expenditures figure was in line with economists’ expectations","https://www.ft.com/content/6c0b34a3-63d7-4dad-865b-5554ff7b73ff","May 31, 2024","https://www.ft.com/content/6c0b34a3-63d7-4dad-865b-5554ff7b73ff","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Ff6f41d0d-8124-45f9-a491-232cba1a630d.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","A US soft landing remains in play","https://www.ft.com/content/d865fed4-6709-4513-b268-2da79c916e03","","","America’s economy is slowing, not plunging. But, the Fed should cut rates at its next meeting","https://www.ft.com/content/d865fed4-6709-4513-b268-2da79c916e03","August 7, 2024","https://www.ft.com/content/d865fed4-6709-4513-b268-2da79c916e03","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fe0fbcb5c-c814-46d0-922d-d35117433a95.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Eurozone inflation","https://www.ft.com/stream/17cd6e19-a695-47d2-80b0-3e94bc02d5e6","Is eurozone inflation still falling?","https://www.ft.com/content/4eb784b3-82ea-427f-961e-87e520221467","","","Market Questions is the FT’s guide to the week ahead","https://www.ft.com/content/4eb784b3-82ea-427f-961e-87e520221467","April 28, 2024","https://www.ft.com/content/4eb784b3-82ea-427f-961e-87e520221467","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F35fdccca-640b-476c-9d20-49e3b78f73a6.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","Inflation setback complicates Bank of England’s next rates decision","https://www.ft.com/content/972b99ea-d6b2-45e4-8107-f55cc8b93815","","","Price rises in critical indicator of services sector slipped only marginally in April","https://www.ft.com/content/972b99ea-d6b2-45e4-8107-f55cc8b93815","May 22, 2024","https://www.ft.com/content/972b99ea-d6b2-45e4-8107-f55cc8b93815","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F04eb62de-4171-401f-85b9-382c2fe5933d.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","UK set for slower inflation than Eurozone and US","https://www.ft.com/content/a9ec45a8-6f60-4955-80c8-c1d5fb6105fb","","","Drop in household energy bills set to push price growth close to Bank of England target","https://www.ft.com/content/a9ec45a8-6f60-4955-80c8-c1d5fb6105fb","May 20, 2024","https://www.ft.com/content/a9ec45a8-6f60-4955-80c8-c1d5fb6105fb","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fe45ac473-dbc2-478a-95ae-1900de673a8f.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","UK shop inflation back to ‘normal’ levels, says retail industry","https://www.ft.com/content/3497df0b-9427-437b-9375-63ca14926842","","","BRC data shows stores making price cuts on big-ticket items including furniture","https://www.ft.com/content/3497df0b-9427-437b-9375-63ca14926842","May 27, 2024","https://www.ft.com/content/3497df0b-9427-437b-9375-63ca14926842","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F125bf6cc-16c2-488f-bb9b-ccd8dd4dacdf.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global inflation","https://www.ft.com/stream/573cc1d3-b359-4548-a69a-4aa0b3818c1b","Three errors in inflation control","https://www.ft.com/content/cbb56229-4e84-460e-bb69-49325f4130c3","Premium","content","Inconsequential reforms suggested for the Bank of England, misjudged US inflation and markets, and extrapolating too much","https://www.ft.com/content/cbb56229-4e84-460e-bb69-49325f4130c3","April 16, 2024","https://www.ft.com/content/cbb56229-4e84-460e-bb69-49325f4130c3","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F739e66b6-56f7-4a36-b508-6f7b4d9e350b.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Janet Yellen says many Americans still struggling with inflation","https://www.ft.com/content/38935f6b-4f61-4001-84a7-226e52d9a184","","","US Treasury secretary expresses concern over ‘substantial’ increases in living costs","https://www.ft.com/content/38935f6b-4f61-4001-84a7-226e52d9a184","May 24, 2024","https://www.ft.com/content/38935f6b-4f61-4001-84a7-226e52d9a184","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F19e85336-b1f5-475a-8029-ba9928e408b9.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Federal Reserve","https://www.ft.com/stream/e5533208-e5cc-4be5-aea1-c464a9a205e3","Falling inflation, sturdy economy, happy Fed","https://www.ft.com/content/7b8fd9b0-2b69-43f5-9d55-1d42776432cd","Premium","content","Jay Powell & Co needn’t rush into a September cut","https://www.ft.com/content/7b8fd9b0-2b69-43f5-9d55-1d42776432cd","July 29, 2024","https://www.ft.com/content/7b8fd9b0-2b69-43f5-9d55-1d42776432cd","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F2b54e42c-e28a-4ce8-ad1f-f21befc8c562.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Markets","https://www.ft.com/stream/c91b1fad-1097-468b-be82-9a8ff717d54c","Inflation, stock prices, and french fries","https://www.ft.com/content/8ee8dae9-2f75-4cc1-821e-6473ed96787c","Premium","content","A pandemic story","https://www.ft.com/content/8ee8dae9-2f75-4cc1-821e-6473ed96787c","July 25, 2024","https://www.ft.com/content/8ee8dae9-2f75-4cc1-821e-6473ed96787c","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fdb6b19db-7c04-4509-be21-9acae21cc755.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Did US consumer inflation slow in April?","https://www.ft.com/content/9ea80cea-602d-4319-b67d-de2c0817d6fb","","","Market Questions is the FT’s guide to the week ahead","https://www.ft.com/content/9ea80cea-602d-4319-b67d-de2c0817d6fb","May 12, 2024","https://www.ft.com/content/9ea80cea-602d-4319-b67d-de2c0817d6fb","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fece092f6-655a-4498-860f-86b46f6cfe22.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","UK grocery inflation falls to ‘more normal levels’, sector data shows","https://www.ft.com/content/0a81fe79-4fec-4e2b-91e9-d6da3e0c99e1","","","Kantar figures indicate prices rose 2.4% in the four weeks to mid-May, down from 3.2% the previous month","https://www.ft.com/content/0a81fe79-4fec-4e2b-91e9-d6da3e0c99e1","May 21, 2024","https://www.ft.com/content/0a81fe79-4fec-4e2b-91e9-d6da3e0c99e1","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fe8bf1756-40a7-4872-93d5-741db93189ce.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","What we must still learn about the great inflation disaster","https://www.ft.com/content/60870869-85f4-4052-a255-273325d4f40a","","","Past and present policymakers should ask more searching questions about the causes and impact of the price surge","https://www.ft.com/content/60870869-85f4-4052-a255-273325d4f40a","April 29, 2024","https://www.ft.com/content/60870869-85f4-4052-a255-273325d4f40a","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F8b13038a-e808-410e-9802-30dcb919d53f.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","US stocks close at record high on slower pace of inflation","https://www.ft.com/content/ef0028e6-ec29-4521-80fa-2cb6531adb39","","","Investors increase bets on Fed’s interest rate cuts this year as price growth moderates","https://www.ft.com/content/ef0028e6-ec29-4521-80fa-2cb6531adb39","May 15, 2024","https://www.ft.com/content/ef0028e6-ec29-4521-80fa-2cb6531adb39","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fff36183a-1082-4d1d-98a2-cfafade9aad8.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","A contrarian take on the US inflation freakout","https://www.ft.com/content/39af38ed-f493-4ad6-b6e3-3e4777ecdbbb","","","Not as bad as it looks — better for the Fed to keep calm, and carry on?","https://www.ft.com/content/39af38ed-f493-4ad6-b6e3-3e4777ecdbbb","April 19, 2024","https://www.ft.com/content/39af38ed-f493-4ad6-b6e3-3e4777ecdbbb","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F66846b5e-cbcf-4179-a76f-5756944c069c.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Eurozone inflation","https://www.ft.com/stream/17cd6e19-a695-47d2-80b0-3e94bc02d5e6","Eurozone inflation to fall faster than expected, EU says","https://www.ft.com/content/c13d4eca-7dcf-44d6-aa3e-ddb62227130c","","","Revised figure comes as impact of Red Sea trade disruption proves milder than expected","https://www.ft.com/content/c13d4eca-7dcf-44d6-aa3e-ddb62227130c","May 15, 2024","https://www.ft.com/content/c13d4eca-7dcf-44d6-aa3e-ddb62227130c","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fbabdbfef-32b7-4350-afe2-fee8cbb66a6d.jpg?source=next&fit=scale-down&dpr=2&width=240"
"UK inflation","https://www.ft.com/stream/77b28b2b-7a5c-4103-a86f-9af8ba039296","UK rate cut hopes dented after inflation falls less than expected","https://www.ft.com/content/c17be87f-c7ff-426c-9679-18eedb1bdeb6","","","Consumer price growth of 2.3% exceeds forecasts","https://www.ft.com/content/c17be87f-c7ff-426c-9679-18eedb1bdeb6","May 22, 2024","https://www.ft.com/content/c17be87f-c7ff-426c-9679-18eedb1bdeb6","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Ff99474e6-6b47-4c2a-9d49-0596c82b5add.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US inflation","https://www.ft.com/stream/7982616a-e179-45f1-86f6-948f1fc35523","Inflation is not going quietly","https://www.ft.com/content/28256071-fcce-4a17-b95a-592665f0a46f","Premium","content","And Apple’s legal fight","https://www.ft.com/content/28256071-fcce-4a17-b95a-592665f0a46f","April 11, 2024","https://www.ft.com/content/28256071-fcce-4a17-b95a-592665f0a46f","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fd4250868-8016-47a0-84c4-e2e73584baaf.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Eurozone inflation","https://www.ft.com/stream/17cd6e19-a695-47d2-80b0-3e94bc02d5e6","Pick-up in wage growth raises doubts over scale of ECB rate cuts","https://www.ft.com/content/a4cfeffa-9989-4789-aab7-4201510dd21d","","","Closely watched tracker from Indeed website hits 4.2%, up from 3.5%","https://www.ft.com/content/a4cfeffa-9989-4789-aab7-4201510dd21d","July 10, 2024","https://www.ft.com/content/a4cfeffa-9989-4789-aab7-4201510dd21d","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F1f355572-1eab-4892-8e04-37c0995b7922.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Europe","https://www.ft.com/stream/6374b579-f67d-4970-a7cd-1ab5e41a551a","Migration, inflation and vacation","https://www.ft.com/content/be588dd0-6ab2-453e-b1c5-ae4cc1ff5a1d","Premium","content","The idea that mass tourism is creating knock-on effects like price rises is causing tension in the countries most-visited","https://www.ft.com/content/be588dd0-6ab2-453e-b1c5-ae4cc1ff5a1d","July 8, 2024","https://www.ft.com/content/be588dd0-6ab2-453e-b1c5-ae4cc1ff5a1d","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fc1312d2c-1bc8-4844-bbf9-a5defc9520f2.jpg?source=next&fit=scale-down&dpr=2&width=240"
"International Monetary Fund","https://www.ft.com/stream/d2e88012-fab0-45cb-a90b-c50a5e854829","IMF warns of ‘bumps’ on road to lower inflation","https://www.ft.com/content/57760c19-c61b-4590-94c8-baf6a433c7b4","","","Concern comes as Federal Reserve and Bank of England consider rate cuts","https://www.ft.com/content/57760c19-c61b-4590-94c8-baf6a433c7b4","July 16, 2024","https://www.ft.com/content/57760c19-c61b-4590-94c8-baf6a433c7b4","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F90348a47-a2bb-461a-b8b5-22b909d3d661.jpg?source=next&fit=scale-down&dpr=2&width=240"
