Date,Close/Last,Open,High,Low
04/21/2021,982.5695,968.8658,983.9147,954.7596
04/20/2021,968.8658,1000.17,1000.17,959.1195
04/19/2021,1000.17,1001.21,1012.62,991.9523
04/16/2021,1001.21,1009.03,1018.01,998.4668
04/15/2021,1009.03,1019.80,1019.80,1004.93
04/14/2021,1019.80,1007.25,1031.83,1002.89
04/13/2021,988.2848,987.369,994.6009,981.4825
04/12/2021,987.369,997.1117,1013.07,985.7856
04/09/2021,997.1117,1002.20,1011.39,992.6596
04/08/2021,1002.20,1016.02,1016.02,990.1782
04/07/2021,1016.02,1011.55,1019.23,1008.06
04/06/2021,1011.55,1011.61,1034.80,1009.00
04/05/2021,1011.61,1040.68,1040.68,1005.08
04/01/2021,1040.68,1007.45,1040.77,1007.45
03/31/2021,1007.45,1017.17,1018.61,1006.21
03/30/2021,1017.17,1021.20,1026.39,1006.09
03/29/2021,1021.20,1033.42,1033.42,1008.11
03/26/2021,1033.42,1008.05,1034.00,1008.05
03/25/2021,1008.05,1009.13,1011.01,972.3027
03/24/2021,1009.13,981.6868,1023.22,981.6868
03/23/2021,981.6868,1005.24,1005.24,974.5558
03/22/2021,1005.24,1017.49,1017.49,1004.38
03/19/2021,1017.49,1010.09,1031.35,999.004
03/18/2021,1010.09,1066.53,1066.53,1007.05
03/17/2021,1066.53,1056.95,1068.37,1042.74
03/16/2021,1056.95,1087.29,1087.29,1049.59
03/15/2021,1087.29,1094.49,1094.49,1071.53
03/12/2021,1094.49,1095.92,1104.18,1087.57
03/11/2021,1095.92,1086.06,1111.12,1086.06
03/10/2021,1086.06,1058.41,1089.92,1058.36
03/09/2021,1058.41,1082.05,1090.78,1055.74
03/08/2021,1082.05,1086.22,1099.20,1070.81
03/05/2021,1086.22,1044.67,1090.18,1044.67
03/04/2021,1044.67,1016.92,1063.30,1016.92
03/03/2021,1016.92,995.4566,1038.51,995.4566
03/02/2021,995.4566,1003.57,1013.54,994.2428
03/01/2021,1003.57,984.1914,1015.22,984.1914
02/26/2021,984.1914,1009.78,1009.78,956.7399
02/25/2021,1009.78,1032.62,1041.67,1005.15
02/24/2021,1032.62,1002.10,1038.02,1000.10
02/23/2021,1002.10,979.0939,1005.42,956.8261
02/22/2021,979.0939,947.0084,992.6384,947.0084
02/19/2021,947.0084,929.5533,950.2463,929.5533
02/18/2021,929.5533,951.808,951.808,926.2387
02/17/2021,951.808,940.3882,956.4587,933.958
02/16/2021,940.3882,913.7423,950.5932,913.7423
02/12/2021,913.7423,900.2262,914.4429,892.5007
02/11/2021,900.2262,909.9688,909.9688,882.8307
02/10/2021,909.9688,895.9452,912.5859,891.9913
02/09/2021,895.9452,908.9978,908.9978,887.9458
02/08/2021,908.9978,870.8328,911.9127,870.8328
02/05/2021,870.8328,867.3573,882.1422,867.3573
02/04/2021,867.3573,861.3771,867.5513,848.7381
02/03/2021,861.3771,825.7884,863.1163,825.7884
02/02/2021,825.7884,818.4456,842.0375,818.4456
02/01/2021,818.4456,812.5868,825.2318,803.5641
01/29/2021,812.5868,844.904,844.904,810.5533
01/28/2021,845.2571,837.6881,856.9747,833.6939
01/27/2021,837.5557,848.1258,860.6341,822.0916
01/26/2021,848.1258,863.4404,882.2062,847.9989
01/25/2021,863.4404,874.9263,874.9263,847.8157
01/22/2021,874.9263,853.6153,876.3295,849.8769
01/21/2021,877.9495,899.6977,902.7718,867.7786
01/20/2021,904.6175,908.2807,910.5454,895.7055
01/19/2021,901.8591,892.2156,907.5346,890.5056
01/15/2021,880.5258,900.526,900.8489,875.4654
01/14/2021,918.6301,899.2973,927.4787,899.2973
01/13/2021,894.4225,907.3097,907.3097,889.3009
01/12/2021,907.1442,886.8871,909.1278,881.8827
01/11/2021,876.9675,846.1671,879.7303,843.969
01/08/2021,868.9571,881.688,882.3297,862.2388
01/07/2021,873.7678,863.2765,881.0776,859.0121
01/06/2021,858.6187,852.2628,867.5957,841.7219
01/05/2021,834.7642,802.7559,852.9358,802.7559
01/04/2021,794.5028,803.0786,809.2121,784.6865
12/31/2020,792.4837,798.1301,801.4531,791.5033
12/30/2020,802.3256,787.9875,806.0761,787.9875
12/29/2020,788.3792,796.4561,800.5658,785.4132
12/28/2020,790.7625,798.9645,809.204,788.5772
12/24/2020,794.4035,797.9911,797.9911,785.7015
12/23/2020,798.2322,783.6977,806.2763,783.6977
12/22/2020,772.8881,782.5316,786.0752,771.4868
12/21/2020,785.1905,767.5644,792.1892,763.5977
12/18/2020,804.102,814.1153,818.9529,798.9201
12/17/2020,816.0568,825.2146,825.6802,811.6067
12/16/2020,819.0524,825.2509,828.0287,813.9512
12/15/2020,825.2864,816.0076,828.431,805.6378
12/14/2020,809.023,848.2251,850.8575,807.4993
12/11/2020,838.9349,844.2124,844.2124,828.232
12/10/2020,848.6223,822.1143,858.9282,821.2316
12/09/2020,820.7295,827.7623,839.7282,808.5128
12/08/2020,816.0734,803.0207,825.4261,802.8773
12/07/2020,811.4945,820.2187,823.6391,804.2373
12/04/2020,832.723,803.8372,832.734,803.8372
12/03/2020,785.5105,781.1627,795.9205,773.6895
12/02/2020,776.6837,752.1473,789.1239,750.7218
12/01/2020,754.1863,770.3624,774.367,752.112
11/30/2020,746.4738,785.1333,786.9616,745.307
11/27/2020,796.9523,800.3122,808.6775,793.0505
11/25/2020,807.0369,813.3366,818.5434,802.3488
11/24/2020,825.474,813.8132,828.7621,807.3569
11/23/2020,786.0953,748.0516,786.5513,748.0516
11/20/2020,732.8474,731.5852,736.2919,725.9371
11/19/2020,733.7632,715.9109,735.1502,712.3105
11/18/2020,724.7819,746.5015,752.9248,724.7598
11/17/2020,742.9321,724.4345,743.3624,714.909
11/16/2020,736.7974,722.8235,737.5642,713.554
11/13/2020,691.0965,669.6665,694.0191,669.6665
11/12/2020,663.7885,678.5261,687.2278,659.0698
11/11/2020,692.3764,703.3879,704.5642,686.5442
11/10/2020,697.3912,691.1186,697.4463,675.8962
11/09/2020,676.113,654.9839,687.1352,654.9839
11/06/2020,576.7008,587.6218,595.7713,574.4604
11/05/2020,587.6792,588.137,598.4361,587.5148
11/04/2020,587.4475,583.2952,600.3905,572.5975
11/03/2020,585.4725,596.1143,597.665,580.5851
11/02/2020,586.0462,573.0702,591.9657,563.9039
10/30/2020,564.6853,556.9539,564.9148,551.3026
10/29/2020,558.7051,534.3026,560.2581,529.5851
10/28/2020,542.53,550.7417,557.3567,539.6171
10/27/2020,569.187,574.796,575.7636,569.176
10/26/2020,579.3544,592.7659,593.271,574.8483
10/23/2020,603.5233,607.6169,612.0246,596.6925
10/22/2020,600.765,580.3382,601.6794,576.8802
10/21/2020,582.1293,589.6852,593.3249,582.1073
10/20/2020,593.7366,589.8473,598.6501,585.5045
10/19/2020,585.4394,602.045,603.0943,585.1208
10/16/2020,598.9775,610.0234,611.3929,597.9735
10/15/2020,613.0563,596.6354,613.2627,592.1766
10/14/2020,610.662,612.1461,625.901,610.4376
10/13/2020,612.4605,621.0225,625.414,611.6067
10/12/2020,624.1009,618.9617,625.315,613.1279
10/09/2020,621.7287,634.3394,636.7663,619.5752
10/08/2020,628.5253,611.1784,628.5474,610.1485
10/07/2020,606.9989,603.1083,608.5741,596.9553
10/06/2020,600.7152,622.0145,624.8567,599.6137
10/05/2020,611.3568,600.5321,611.3568,597.6452
10/02/2020,592.8946,572.3979,597.5113,572.3979
10/01/2020,588.7272,598.6066,601.1903,585.1815
09/30/2020,608.2312,611.8442,618.8528,605.0374
09/29/2020,608.825,620.713,621.621,602.964
09/28/2020,624.6433,625.0129,630.6504,621.4358
09/25/2020,613.0484,606.2459,616.2636,603.6199
09/24/2020,614.6616,608.662,624.7706,600.2437
09/23/2020,612.197,641.6436,644.4609,611.9784
09/22/2020,641.0105,647.3792,656.4479,637.3867
09/21/2020,645.7717,650.2774,670.4625,636.4986
09/18/2020,670.4625,672.9158,677.7097,665.186
09/17/2020,678.6966,664.7477,678.7582,661.3939
09/16/2020,676.9601,657.8258,686.8276,654.3934
09/15/2020,654.353,662.6766,669.8128,653.1593
09/14/2020,659.7191,657.0696,665.5764,654.5159
09/11/2020,655.6749,651.0451,658.5978,648.8656
09/10/2020,650.3424,680.1193,681.849,650.3088
09/09/2020,678.5677,681.7381,685.0373,675.7375
09/08/2020,672.9944,687.7911,690.2141,670.2032
09/04/2020,701.9759,711.5162,715.278,694.6508
09/03/2020,705.74,710.4172,722.8349,701.6509
09/02/2020,711.1509,714.6288,719.8571,709.3731
09/01/2020,716.7971,715.5982,722.1175,709.2367
08/31/2020,720.2476,739.7012,739.7012,720.1019
08/28/2020,739.1242,729.2583,740.4022,727.1684
08/27/2020,725.6025,726.6724,728.526,716.2513
08/26/2020,724.4486,738.0622,738.1841,724.2136
08/25/2020,740.1325,750.4458,751.8988,734.6572
08/24/2020,745.521,732.4922,749.808,729.1045
08/21/2020,725.02,727.4054,730.1019,719.8723
08/20/2020,732.0889,737.2892,740.1298,731.6298
08/19/2020,747.7952,755.1727,758.3761,746.5292
08/18/2020,756.3317,764.8133,771.2798,755.2002
08/17/2020,770.1447,774.6791,774.6791,765.5246
08/14/2020,774.6538,763.1357,774.8162,759.9731
08/13/2020,769.0356,779.0829,785.0145,768.3476
08/12/2020,785.4812,790.1172,792.117,778.7709
08/11/2020,775.1523,799.3839,804.5604,772.41
08/10/2020,779.2973,760.8576,779.3309,760.8576
08/07/2020,757.0598,743.9057,759.0976,739.1876
08/06/2020,757.7656,756.3537,766.4067,755.1362
08/05/2020,764.2744,754.7521,773.4432,754.7521
08/04/2020,754.0687,746.7406,758.5746,738.0277
08/03/2020,740.0092,740.1631,743.8845,734.8028
07/31/2020,741.5552,734.8728,742.0706,729.4469
07/30/2020,746.9101,777.9194,777.9194,737.1388
07/29/2020,777.9194,762.2073,777.9418,760.4207
07/28/2020,758.6618,769.7004,775.6024,757.658
07/27/2020,775.2979,775.7236,778.7776,766.1968
07/24/2020,775.7236,779.7342,789.6025,773.948
07/23/2020,779.7342,776.9447,786.4254,773.6212
07/22/2020,783.4311,779.0215,784.4897,772.4859
07/21/2020,790.6121,761.3337,795.3739,761.3337
07/20/2020,746.5068,756.0627,764.6913,746.2378
07/17/2020,756.4269,767.8089,777.4816,753.9802
07/16/2020,767.3832,765.0698,777.3518,756.657
07/15/2020,772.6485,773.0372,775.3946,759.8493
07/14/2020,757.3399,728.2968,757.9785,724.758
07/13/2020,731.4391,741.6504,746.1302,727.0431
07/10/2020,737.3934,713.185,737.5503,713.185
07/09/2020,715.408,751.4669,753.1631,715.408
07/08/2020,754.9369,753.0044,764.7981,748.4649
07/07/2020,752.6908,770.0134,771.7805,752.2415
07/06/2020,782.2884,792.6959,795.7585,772.0287
07/02/2020,776.2838,783.9778,791.2549,773.3933
07/01/2020,764.8121,784.9771,797.4179,764.6269
06/30/2020,784.2153,758.3264,788.3603,754.3208
06/29/2020,770.5592,763.1933,777.0174,759.4065
06/26/2020,760.1854,777.4039,779.3538,756.963
06/25/2020,785.963,764.3174,787.8952,761.7792
06/24/2020,772.5981,820.5347,820.5347,769.3269
06/23/2020,820.5347,824.7429,832.1174,818.4608
06/22/2020,816.1768,810.2225,818.9598,800.7932
06/19/2020,813.2753,846.5493,846.5493,813.2753
06/18/2020,824.0822,806.849,832.1763,801.514
06/17/2020,812.739,839.2482,840.4303,812.7278
06/16/2020,843.5606,854.7763,860.1132,821.3681
06/15/2020,817.7219,780.6912,825.4433,775.5471
06/12/2020,819.2448,832.2053,836.6292,797.303
06/11/2020,792.1128,812.6799,840.4585,790.7355
06/10/2020,876.7001,904.1848,907.6357,876.6182
06/09/2020,916.6087,913.9839,926.2136,907.0764
06/08/2020,955.5766,949.933,956.3045,926.473
06/05/2020,918.1651,903.7146,924.7284,903.1768
06/04/2020,853.017,848.5347,858.1012,837.8946
06/03/2020,856.5779,848.2748,859.8196,844.5287
06/02/2020,832.055,816.0479,832.055,816.0479
06/01/2020,805.3821,789.0447,808.4558,779.7818
05/29/2020,789.0447,788.6582,795.6917,776.5996
05/28/2020,794.4867,818.7471,818.7471,791.6579
05/27/2020,817.3972,819.2355,822.4615,795.5995
05/26/2020,806.8154,813.3343,815.5291,805.0012
05/22/2020,786.4244,793.2662,793.2662,771.2869
05/21/2020,793.2662,806.459,811.4322,786.4178
05/20/2020,805.7348,791.4858,809.8058,790.4503
05/19/2020,775.1427,794.5819,796.4359,775.1427
05/18/2020,794.8115,775.9528,799.7511,774.9504
05/15/2020,732.4964,733.7785,747.1597,723.7693
05/14/2020,733.7785,712.728,742.2384,698.2477
05/13/2020,730.7719,755.53,755.53,725.0181
05/12/2020,764.1522,787.7345,788.3998,764.1354
05/11/2020,782.3317,785.3372,794.1438,780.2742
05/08/2020,796.6031,778.0261,796.7311,771.6095
05/07/2020,761.0505,764.4434,779.434,756.4509
05/06/2020,742.8206,768.9819,773.221,742.8206
05/05/2020,764.6225,761.8287,802.0249,761.7221
05/04/2020,761.8287,718.8314,761.9541,717.708
05/01/2020,730.9175,754.6549,764.5258,723.2839
04/30/2020,781.699,796.6663,803.5323,771.7123
04/29/2020,805.0909,769.232,806.5463,768.0433
04/28/2020,739.7189,733.0384,744.3959,719.8117
04/27/2020,719.4399,694.6592,724.2284,682.896
04/24/2020,700.1575,713.2364,718.5135,690.143
04/23/2020,701.4564,697.5428,718.152,692.5298
04/22/2020,680.6511,680.6699,686.7177,670.7036
04/21/2020,649.4823,637.0249,658.8476,631.1215
04/20/2020,663.3507,643.7272,686.513,643.7272
04/17/2020,686.6531,636.8738,687.2835,636.1595
04/16/2020,621.6673,647.0299,647.097,621.4741
04/15/2020,653.5639,655.9835,658.726,637.5794
04/14/2020,694.0883,698.8283,709.3888,689.6377
04/13/2020,700.2806,730.0204,730.0204,692.9919
04/09/2020,707.9287,748.3991,754.0186,682.0719
04/08/2020,718.1633,685.746,719.3173,683.2909
04/07/2020,673.563,702.551,714.8079,671.3477
04/06/2020,667.505,650.9324,669.7588,640.2195
04/03/2020,635.7148,663.3468,663.3468,617.3119
04/02/2020,651.6491,632.1089,688.719,618.6119
04/01/2020,597.3291,604.5964,615.8403,589.3641
03/31/2020,622.2552,629.6358,643.477,609.9602
03/30/2020,606.6568,586.8817,608.7116,571.2965
03/27/2020,591.2712,597.6388,604.5896,584.9348
03/26/2020,631.5381,601.825,645.3035,600.2963
03/25/2020,601.3827,580.2402,626.3707,555.7561
03/24/2020,564.5871,539.8238,565.6229,533.2562
03/23/2020,491.1975,511.8768,514.5166,482.8979
03/20/2020,511.6333,519.3568,534.4432,494.8625
03/19/2020,500.3908,469.6756,506.0867,455.0835
03/18/2020,469.6756,512.0924,512.0924,443.1213
03/17/2020,536.94,549.8454,566.9674,526.3198
03/16/2020,542.7516,597.038,603.7484,541.0495
03/13/2020,634.595,613.8961,634.595,569.0698
03/12/2020,581.0253,671.7153,671.7153,576.0627
03/11/2020,671.7153,728.0061,728.0061,659.5364
03/10/2020,728.0061,736.1244,742.5698,682.4444
03/09/2020,687.4705,873.408,873.408,680.7648
03/06/2020,873.408,905.2934,905.2934,860.795
03/05/2020,927.9519,933.114,942.3804,916.5191
03/04/2020,962.3288,961.1307,964.6355,942.8119
03/03/2020,946.1649,970.2344,989.4996,934.4018
03/02/2020,968.8459,959.6917,969.1202,930.5777
02/28/2020,952.2957,921.3677,952.4301,903.7459
02/27/2020,940.079,968.4931,980.5785,935.7679
02/26/2020,991.0509,1025.23,1030.51,991.0509
02/25/2020,1020.75,1066.54,1067.95,1014.73
02/24/2020,1064.64,1083.79,1083.79,1060.90
02/21/2020,1120.60,1135.67,1135.67,1113.77
02/20/2020,1135.67,1137.97,1145.40,1132.49
02/19/2020,1135.92,1125.19,1139.46,1120.23
02/18/2020,1116.42,1113.82,1118.63,1107.40
02/14/2020,1123.05,1132.37,1133.87,1116.71
02/13/2020,1131.22,1130.39,1137.16,1126.44
02/12/2020,1139.29,1136.18,1143.65,1129.77
02/11/2020,1120.84,1120.04,1123.30,1115.62
02/10/2020,1107.67,1106.61,1111.21,1101.51
02/07/2020,1116.12,1128.57,1128.57,1113.45
02/06/2020,1128.57,1143.22,1145.99,1127.80
02/05/2020,1143.22,1122.10,1147.17,1122.10
02/04/2020,1103.64,1117.63,1122.39,1102.24
02/03/2020,1095.56,1115.14,1115.68,1093.54
01/31/2020,1115.14,1152.58,1152.58,1109.70
01/30/2020,1152.58,1136.60,1153.69,1132.37
01/29/2020,1149.72,1170.31,1175.15,1149.59
01/28/2020,1163.74,1167.63,1173.80,1161.20
01/27/2020,1161.18,1167.84,1174.06,1160.15
01/24/2020,1197.18,1213.48,1213.48,1188.52
01/23/2020,1213.48,1206.88,1216.80,1194.38
01/22/2020,1219.66,1230.80,1230.80,1217.75
01/21/2020,1231.92,1245.24,1245.24,1231.46
01/17/2020,1253.75,1263.85,1265.65,1250.48
01/16/2020,1263.58,1264.52,1273.38,1262.58
01/15/2020,1264.52,1266.69,1270.19,1258.14
01/14/2020,1273.89,1269.53,1275.47,1262.98
01/13/2020,1271.90,1271.58,1276.75,1264.93
01/10/2020,1273.29,1277.69,1281.61,1271.99
01/09/2020,1281.33,1267.50,1281.69,1255.94
01/08/2020,1270.27,1292.79,1293.90,1266.93
01/07/2020,1293.41,1283.75,1293.41,1277.86
01/06/2020,1293.15,1284.60,1298.44,1284.60
01/03/2020,1278.22,1286.81,1296.95,1273.87
01/02/2020,1283.23,1278.51,1283.35,1273.93
12/31/2019,1270.55,1254.60,1270.55,1252.63
12/30/2019,1259.26,1265.62,1270.31,1258.30
12/27/2019,1263.78,1274.75,1275.30,1263.03
12/26/2019,1270.40,1272.35,1278.12,1268.70
12/24/2019,1268.12,1266.94,1271.25,1266.25
12/23/2019,1265.79,1255.63,1266.66,1254.36
12/20/2019,1255.75,1247.69,1258.93,1247.69
12/19/2019,1247.69,1247.91,1252.06,1244.79
12/18/2019,1247.91,1245.58,1255.24,1245.32
12/17/2019,1245.39,1249.04,1256.10,1240.76
12/16/2019,1243.44,1232.93,1246.40,1232.93
12/13/2019,1222.39,1237.23,1246.26,1221.39
12/12/2019,1232.89,1209.63,1234.79,1209.03
12/11/2019,1208.26,1211.57,1216.06,1205.43
12/10/2019,1212.65,1213.30,1216.62,1208.32
12/09/2019,1210.84,1207.65,1217.42,1206.26
12/06/2019,1218.08,1198.60,1220.28,1198.60
12/05/2019,1193.73,1202.58,1206.02,1191.92
12/04/2019,1201.01,1185.61,1205.15,1185.61
12/03/2019,1182.50,1200.44,1200.44,1178.56
12/02/2019,1200.44,1204.51,1214.12,1199.49
11/29/2019,1201.61,1207.65,1214.56,1198.15
11/27/2019,1214.56,1214.92,1217.11,1206.19
11/26/2019,1212.92,1225.63,1225.63,1210.55
11/25/2019,1226.13,1222.54,1228.09,1219.05
11/22/2019,1222.69,1230.87,1236.76,1221.54
11/21/2019,1230.87,1215.54,1232.05,1215.54
11/20/2019,1215.54,1207.80,1223.26,1197.97
11/19/2019,1207.87,1224.04,1224.04,1206.35
11/18/2019,1227.36,1235.04,1235.16,1221.86
11/15/2019,1241.21,1239.32,1245.59,1235.85
11/14/2019,1236.04,1239.69,1246.36,1232.47
11/13/2019,1239.69,1243.11,1243.11,1234.35
11/12/2019,1246.63,1255.70,1264.39,1240.78
11/11/2019,1254.26,1244.18,1259.25,1242.17
11/08/2019,1259.07,1257.49,1260.16,1243.50
11/07/2019,1261.83,1245.95,1263.79,1245.95
11/06/2019,1243.29,1264.82,1265.17,1238.78
11/05/2019,1278.00,1276.99,1288.92,1272.15
11/04/2019,1274.26,1246.17,1278.96,1246.17
11/01/2019,1246.17,1221.22,1247.31,1221.22
10/31/2019,1217.86,1221.45,1221.45,1205.29
10/30/2019,1225.57,1253.00,1254.60,1221.74
10/29/2019,1252.71,1244.84,1261.56,1236.23
10/28/2019,1246.97,1253.07,1260.40,1245.65
10/25/2019,1248.08,1233.00,1252.90,1233.00
10/24/2019,1233.68,1231.09,1243.21,1226.31
10/23/2019,1231.09,1220.31,1232.93,1216.28
10/22/2019,1221.52,1205.65,1233.82,1205.65
10/21/2019,1204.56,1189.29,1204.97,1189.29
10/18/2019,1185.82,1193.35,1198.30,1185.82
10/17/2019,1193.26,1190.30,1199.50,1189.02
10/16/2019,1188.97,1201.10,1205.64,1188.78
10/15/2019,1201.91,1197.36,1212.26,1192.64
10/14/2019,1197.36,1199.67,1201.53,1185.31
10/11/2019,1199.67,1186.09,1208.68,1186.09
10/10/2019,1183.68,1169.48,1185.36,1169.38
10/09/2019,1165.48,1163.73,1171.45,1163.05
10/08/2019,1151.58,1165.05,1166.19,1151.58
10/07/2019,1167.34,1177.05,1183.17,1167.09
10/04/2019,1174.83,1170.32,1175.85,1161.13
10/03/2019,1169.48,1149.03,1170.31,1142.29
10/02/2019,1155.43,1175.71,1175.71,1151.15
10/01/2019,1186.19,1209.24,1215.94,1185.20
09/30/2019,1208.76,1214.87,1215.55,1208.07
09/27/2019,1214.87,1213.77,1223.02,1208.46
09/26/2019,1215.30,1227.71,1227.71,1207.79
09/25/2019,1229.17,1226.58,1230.50,1215.84
09/24/2019,1227.63,1243.10,1243.10,1221.46
09/23/2019,1247.20,1243.38,1250.44,1236.77
09/20/2019,1244.23,1244.29,1251.91,1240.56
09/19/2019,1242.10,1254.28,1256.19,1240.76
09/18/2019,1245.86,1244.72,1249.71,1238.24
09/17/2019,1252.08,1272.42,1272.42,1248.00
09/16/2019,1274.01,1250.57,1279.48,1250.57
09/13/2019,1227.12,1227.91,1234.00,1221.19
09/12/2019,1221.41,1215.05,1228.40,1205.99
09/11/2019,1229.78,1232.30,1243.82,1221.87
09/10/2019,1227.35,1213.10,1242.86,1213.10
09/09/2019,1209.29,1199.86,1212.09,1199.66
09/06/2019,1191.27,1185.15,1193.30,1176.92
09/05/2019,1188.37,1186.17,1201.90,1186.15
09/04/2019,1176.30,1164.46,1180.69,1164.46
09/03/2019,1160.87,1155.10,1162.68,1141.78
08/30/2019,1165.72,1169.01,1178.44,1157.86
08/29/2019,1163.68,1153.32,1168.39,1153.32
08/28/2019,1144.72,1126.30,1150.77,1126.30
08/27/2019,1125.54,1137.56,1144.22,1120.48
08/26/2019,1134.10,1139.03,1146.01,1129.59
08/23/2019,1129.93,1160.14,1165.94,1125.62
08/22/2019,1169.88,1182.68,1186.38,1169.88
08/21/2019,1179.95,1181.72,1183.79,1173.13
08/20/2019,1168.31,1173.46,1175.70,1165.36
08/19/2019,1180.10,1169.06,1183.29,1168.91
08/16/2019,1155.72,1147.93,1158.12,1145.99
08/15/2019,1144.78,1143.25,1148.40,1132.82
08/14/2019,1147.90,1177.44,1177.44,1146.43
08/13/2019,1189.94,1173.46,1197.48,1163.82
08/12/2019,1173.57,1186.85,1186.85,1169.86
08/09/2019,1189.42,1198.66,1201.23,1186.63
08/08/2019,1198.66,1174.95,1198.86,1169.75
08/07/2019,1167.12,1175.34,1175.34,1149.62
08/06/2019,1175.84,1177.32,1188.12,1166.18
08/05/2019,1177.32,1218.04,1218.04,1171.81
08/02/2019,1218.04,1234.83,1246.30,1207.68
08/01/2019,1234.83,1257.58,1257.64,1228.03
07/31/2019,1258.43,1266.03,1275.80,1248.99
07/30/2019,1266.03,1251.85,1268.19,1242.36
07/29/2019,1251.85,1254.03,1254.40,1243.30
07/26/2019,1254.03,1255.30,1258.90,1248.28
07/25/2019,1255.30,1276.62,1277.28,1251.32
07/24/2019,1272.65,1270.18,1279.75,1266.19
07/23/2019,1270.18,1269.06,1272.88,1266.04
07/22/2019,1269.06,1267.14,1274.14,1260.38
07/19/2019,1266.95,1259.77,1270.12,1256.46
07/18/2019,1258.61,1255.99,1258.91,1248.27
07/17/2019,1255.99,1267.53,1270.81,1255.97
07/16/2019,1268.93,1279.94,1279.94,1264.12
07/15/2019,1279.94,1291.02,1291.44,1277.77
07/12/2019,1290.35,1284.48,1292.61,1283.54
07/11/2019,1284.48,1278.73,1285.31,1276.65
07/10/2019,1278.73,1262.66,1282.27,1262.66
07/09/2019,1262.33,1260.18,1263.39,1251.42
07/08/2019,1260.18,1261.12,1268.22,1255.31
07/05/2019,1261.12,1256.56,1261.37,1253.17
07/03/2019,1259.42,1257.39,1259.73,1250.55
07/02/2019,1256.14,1277.77,1277.77,1253.35
07/01/2019,1277.77,1274.64,1297.31,1274.64
06/28/2019,1274.64,1265.24,1275.64,1265.24
06/27/2019,1265.24,1278.00,1279.94,1263.22
06/26/2019,1278.33,1251.58,1285.76,1251.58
06/25/2019,1251.58,1257.33,1259.56,1251.57
06/24/2019,1257.33,1265.23,1268.05,1255.26
06/21/2019,1264.79,1259.27,1270.57,1259.27
06/20/2019,1259.27,1229.81,1263.30,1229.81
06/19/2019,1229.81,1227.64,1235.61,1220.82
06/18/2019,1227.64,1209.25,1234.34,1209.25
06/17/2019,1209.25,1204.61,1214.62,1198.79
06/14/2019,1204.92,1210.89,1211.60,1203.00
06/13/2019,1211.81,1199.09,1215.86,1199.09
06/12/2019,1197.58,1214.97,1214.97,1194.85
06/11/2019,1214.97,1211.52,1226.60,1211.52
06/10/2019,1211.52,1206.09,1219.68,1206.09
06/07/2019,1206.09,1203.26,1211.09,1200.39
06/06/2019,1200.28,1186.73,1203.33,1186.73
06/05/2019,1180.66,1199.68,1199.92,1173.88
06/04/2019,1196.91,1187.36,1198.03,1184.93
06/03/2019,1182.42,1178.19,1187.29,1175.86
05/31/2019,1170.76,1179.20,1184.56,1169.76
05/30/2019,1191.24,1205.32,1207.35,1188.39
05/29/2019,1207.07,1198.38,1208.27,1191.51
05/28/2019,1211.75,1226.70,1229.17,1211.63
05/24/2019,1223.25,1225.76,1232.50,1214.49
05/23/2019,1216.68,1237.29,1237.29,1209.43
05/22/2019,1259.75,1273.97,1276.03,1257.26
05/21/2019,1279.81,1271.56,1283.14,1271.38
05/20/2019,1267.40,1266.44,1273.53,1263.86
05/17/2019,1266.47,1271.62,1278.42,1265.09
05/16/2019,1282.37,1277.02,1286.38,1276.48
05/15/2019,1273.18,1261.92,1275.22,1258.51
05/14/2019,1269.96,1255.17,1277.37,1255.17
05/13/2019,1255.17,1265.55,1270.91,1249.63
05/10/2019,1274.15,1268.04,1277.69,1252.94
05/09/2019,1270.32,1266.46,1274.77,1254.06
05/08/2019,1278.62,1276.22,1288.29,1275.63
05/07/2019,1279.20,1291.03,1291.03,1263.93
05/06/2019,1291.03,1281.96,1296.52,1280.36
05/03/2019,1295.55,1292.98,1304.48,1292.41
05/02/2019,1283.11,1299.25,1306.90,1282.45
05/01/2019,1303.24,1327.19,1331.57,1303.20
04/30/2019,1327.57,1335.66,1335.66,1324.60
04/29/2019,1325.55,1323.49,1329.97,1319.63
04/26/2019,1327.70,1337.78,1337.78,1317.19
04/25/2019,1342.55,1339.34,1355.80,1337.34
04/24/2019,1341.87,1365.20,1367.50,1341.77
04/23/2019,1365.20,1368.11,1373.22,1359.11
04/22/2019,1369.93,1351.80,1371.95,1351.16
04/18/2019,1341.09,1345.08,1348.43,1337.26
04/17/2019,1343.83,1350.06,1355.78,1342.18
04/16/2019,1342.68,1338.46,1345.43,1333.78
04/15/2019,1338.70,1350.72,1350.72,1336.94
04/12/2019,1351.61,1343.84,1362.84,1342.94
04/11/2019,1336.86,1337.71,1348.11,1329.26
04/10/2019,1340.83,1333.84,1346.05,1332.85
04/09/2019,1328.87,1342.09,1342.09,1326.20
04/08/2019,1345.09,1342.56,1351.27,1339.83
04/05/2019,1338.31,1314.88,1339.12,1314.64
04/04/2019,1310.57,1302.26,1312.60,1295.86
04/03/2019,1301.93,1309.75,1319.58,1299.08
04/02/2019,1309.75,1320.49,1322.87,1306.78
04/01/2019,1320.14,1311.42,1322.21,1311.42
03/29/2019,1301.85,1316.88,1318.73,1299.08
03/28/2019,1305.00,1299.54,1307.51,1296.40
