"sc-2e6baa30-0 href","sc-4e537b1-1","sc-814e9212-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/business-66459129","10 Aug 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/19C9/production/_130710660_gettyimages-1562324868.jpg.webp","Halifax joins rivals in cutting mortgage rates","The UK's biggest mortgage lender will sharply reduce rates as the market shows signs of slowing.","Business"
"https://www.bbc.com/news/world-asia-47729119","12 Apr 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/4544/production/_106423771_gettyimages-500495066.jpg.webp","A short guide to Indonesia's election","The vast country will choose between 245,000 candidates in a vote leaning heavily on identity politics.","Asia"
"https://www.bbc.com/news/uk-england-somerset-68029346","19 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2838/production/_132369201_valbrew.jpg.webp","Fears over future of the arts as budgets are cut","The funding for a county's biggest three theatres is under threat in proposed council savings.","Somerset"
"https://www.bbc.com/sport/formula1/56272450","3 Mar 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/1271B/production/_117374557_gettyimages-1230450744.jpg.webp","Porsche considering entering Formula 1","Porsche and its parent company are considering entering Formula 1, depending on the direction of the sport's next engine regulations.","Formula 1"
"https://www.bbc.com/sport/horse-racing/24513068","18 Oct 2013","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","'Super fertile' Frankel earns millions at stud","One year after completing a stellar racing career, super stud Frankel commands a fee of £125,000 a time to sire future champions","Horse Racing"
"https://www.bbc.com/sport/golf/35191195","30 Dec 2015","https://ichef.bbci.co.uk/news/480/cpsprodpb/C77E/production/_87407015_woods_index_getty.jpg.webp","Will golf begin again for Tiger at 40?","As 14-time major champion Tiger Woods turns 40 he can reflect that no-one has had a bigger impact on the game, says Iain Carter.","Golf"
"https://www.bbc.com/news/uk-england-norfolk-67561830","29 Nov 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/15A8/production/_131844550_nowrich_city_hall_barber_bbc.jpg.webp","Labour loses control of City Hall after four resign","Four city and one county councillor have quit the party, citing national and local concerns.","Norfolk"
"https://www.bbc.com/news/election-2019-50736030","11 Dec 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/104BE/production/_110005766_simpleguidepromo.jpg.webp","What are the key election issues for voters?","BBC Wales' correspondents share their views on the policies that could make a difference.","Election 2019"
"https://www.bbc.com/news/business-67914707","9 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/BD20/production/_132261484_mediaitem132261483.jpg.webp","Global economy set for weakest growth since Covid","Concerns over interest rates and Middle East mean the World Bank expects growth of just 2.4% in 2024.","Business"
"https://www.bbc.com/sport/rugby-union/67916734","10 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/137E5/production/_132254897_cdf_170823_wru_new_ceo_07.jpg.webp","Fans urge new WRU boss to help regions","Supporters of Cardiff, Dragons, Ospreys and Scarlets write to WRU chief executive Abi Tierney on her first day in the job.","Welsh Rugby"
"https://www.bbc.com/news/business-67943106","12 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/148D4/production/_131808148_gettyimages-1367989959.jpg.webp","UK economic growth rebounds in November","Black Friday deals boosted shops and the economy, figures show, but the risk of recession remains.","Business"
"https://www.bbc.com/news/business-67980256","15 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1932/production/_132305460_redsea.png.webp","Warning of inflation risk from Red Sea disruption","Attacks on global shipping could push up prices and quash interest rate cuts, a leading economist says.","Business"
"https://www.bbc.com/news/uk-67707156","16 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/157C9/production/_132090088_woking-getty.jpg.webp","Town Hall debt levels staggering, MPs warn","The Public Accounts Committee warns of an ""extreme and long-lasting effect"" on public services.","UK"
"https://www.bbc.com/news/business-64290162","17 Jan 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/16671/production/_128316719_warehouse.jpg.webp","Pay rises at fastest pace for over 20 years","Wages rose at their fastest rate since 2001 excluding the pandemic, but still lag behind rising prices.","Business"
"https://www.bbc.com/news/business-64629438","14 Feb 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/CADC/production/_128623915_gettyimages-761605157.jpg.webp","More 16-24-year-olds get jobs as living costs bite","A record number of people move out of being economically inactive, driven by younger and older workers.","Business"
"https://www.bbc.com/news/uk-northern-ireland-68233998","8 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/138CE/production/_132587008_gettyimages-696622564.jpg.webp","NI economy forecast to grow less than 1% in 2024","Consultancy firm EY suggests the very low rate of unemployment will move higher this year.","Northern Ireland"
"https://www.bbc.com/news/science-environment-68215777","13 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/62B4/production/_132586252_x1200-gettyimages-583641362.jpg.webp","Pesticide maker used 'weak' data on Parkinson's","A UK pesticide producer did not look at key health records in its Parkinson's study, legal papers show.","Science & Environment"
"https://www.bbc.com/sport/football/68081267","25 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/AFB5/production/_132418944_gettyimages-1844732748.jpg.webp","'Explosion' of interest in women's football","Average revenues of the top 15 women's football clubs grew by 61% to 4.3m euros (£3.7m) over the last year, according to analysis by Deloitte.","Women's Football"
"https://www.bbc.com/sport/rugby-union/67916734","10 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/137E5/production/_132254897_cdf_170823_wru_new_ceo_07.jpg.webp","Fans urge new WRU boss to help regions","Supporters of Cardiff, Dragons, Ospreys and Scarlets write to WRU chief executive Abi Tierney on her first day in the job.","Welsh Rugby"
"https://www.bbc.com/news/world-latin-america-50166544","27 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/592B/production/_109372822_a34c3384-5e7f-4309-9fef-dfb72397fec6.jpg.webp","For Argentine voters, only one thing matters","With Argentina deep in recession, voters are desperate for a president who can fix the economy.","Latin America & Caribbean"
"https://www.bbc.com/news/business-67871981","8 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/116CC/production/_132227317_chestx-rayaspartoftuberculosisscreening.creditidds-stoptbpartnership..jpg.webp","How portable X-ray machines are helping remote patients","Portable X-ray equipment that can take high quality images is transforming healthcare in remote areas.","Business"
"https://www.bbc.com/sport/football/67914033","9 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/C625/production/_132252705_gettyimages-1905025041.jpg.webp","Will Chelsea be active in January transfer window?","With rumours about Conor Gallagher's future and speculation over a new striker, will Chelsea be active in the January transfer window?","Chelsea"
"https://www.bbc.com/news/uk-england-surrey-67881841","4 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6680/production/_132204262_lidlinhorley.jpg.webp","Tesco launches legal challenge against Lidl plan","Lidl says 91.5% of the 2,183 responses from its consultation were in favour of the new site.","Surrey"
"https://www.bbc.com/news/articles/cw4kv8qzjjvo","3 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/85a9/live/ff0f6b20-aa20-11ee-bc2f-cb5579b90709.jpg.webp","Farm shop owners blame cost of living for closure","The owners of Keelham Food Hall say ""ever-increasing"" overheads meant it was not a viable business.",""
"https://www.bbc.com/news/business-62408868","5 Aug 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/10572/production/_126203966_interstratessecondmanimage002-2copy.jpg.webp","'Rate rise means I owe £250 a year more on loans'","Five people explain the change in their circumstances due to the rise in interest rates.","Business"
"https://www.bbc.com/news/business-68302226","15 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/FFAF/production/_132655456_capture.jpg.webp","Japan unexpectedly slips into a recession","The figures also indicate that Japan has also lost its position as the world's third-largest economy.","Business"
"https://www.bbc.com/news/world-us-canada-68313089","17 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6046/production/_132664642_426389105_18411178501008228_8889825487677008964_n.jpg.webp","Texas zoo delivers baby gorilla via caesarean section","Jameela, an endangered western lowland gorilla, was born prematurely with the help of medical specialists.","US & Canada"
"https://www.bbc.com/news/67616610","4 Dec 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/A33F/production/_131919714_gettyimages-1437840470.jpg.webp","Benefits falling behind rising cost of living","New data suggests that the cost of living has been rising faster than official inflation figures.","Reality Check"
"https://www.bbc.com/news/articles/cl4x6m244zdo","8 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/06ba/live/63600ce0-c670-11ee-8fe2-85d649fee999.jpg.webp","What is minimum pricing for alcohol and how does it work?","For the past six years, the price per unit of alcohol has been 50p but it could be about to rise.","Scotland"
"https://www.bbc.com/future/article/20240206-why-flirting-might-be-good-for-your-relationship","6 Feb 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0h98r5v.jpg.webp","The science of good flirting","Some people seem to be naturally gifted flirters, while many say it's a skill that holds them back. What sets the good flirters and the bad flirters apart?","Future"
"https://www.bbc.com/sport/rugby-union/68129836","3 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/15331/production/_132533868_bbc-sport-index-imagery-4-split-images-gradient-41b9dcb8-a426-452e-bed7-b77a605e0632.png.webp","The making of new Wales captain Jenkins","Lock Dafydd Jenkins will complete quite the journey when he becomes Wales' second-youngest captain.","Welsh Rugby"
"https://www.bbc.com/news/uk-england-northamptonshire-68218414","10 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/E701/production/_132573195_amberlovell1000x563.jpg.webp","Residents' points answered by by-election candidates","From town centre improvements to youth facilities locals share their views.","Northampton"
"https://www.bbc.com/sport/football/68333951","19 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2344/production/_132682090_hojlund_shirt.jpg.webp","'Hojlund shows Styles why he is Man Utd's headline act'","Harry Styles provides a sprinkle of stardust at Luton but Manchester United are left celebrating their own latest headline act in Rasmus Hojlund.","Man Utd"
"https://www.bbc.com/sport/football/68260176","18 Feb 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/14BE7/production/_132676948_ab1ee3aec16f2c6181ef585fce0fe71e88be076d.jpg.webp","Forest ease relegation fear and add pressure on Moyes","Nottingham Forest move five points clear of the Premier League relegation zone as they beat West Ham 2-0 to add further pressure on David Moyes.","Premier League"
"https://www.bbc.com/news/uk-england-somerset-68029346","19 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2838/production/_132369201_valbrew.jpg.webp","Fears over future of the arts as budgets are cut","The funding for a county's biggest three theatres is under threat in proposed council savings.","Somerset"
"https://www.bbc.com/news/business-65876570","12 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/8AD0/production/_130063553_mortgage_getty.jpg.webp","Warning UK mortgage rates set to rise further","It comes as Santander becomes the latest big lender to withdraw deals due to market turbulence.","Business"
"https://www.bbc.com/news/election-2019-50736030","11 Dec 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/104BE/production/_110005766_simpleguidepromo.jpg.webp","What are the key election issues for voters?","BBC Wales' correspondents share their views on the policies that could make a difference.","Election 2019"
"https://www.bbc.com/news/business-48674993","18 Jun 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/7119/production/_107435982_beis3img_4131.jpg.webp","'It's a struggle to make ends meet'","Outsourced catering and security staff at the government's business department want the London living wage.","Business"
"https://www.bbc.com/news/articles/c3ge8e3l040o","12 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8493/live/1584d290-e091-11ee-af11-c17b3e2a0137.jpg.webp","Aldi raises pay again as stores battle for staff","The supermarket raises pay again as retailers prepare for higher minimum wage levels.","Business"
"https://www.bbc.com/news/world-asia-china-68508694","25 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/F27C/production/_132867026_gettyimages-1241089073.jpg.webp","What is Hong Kong's tough new security law?","Hong Kong has introduced a law called Article 23 - raising fears about civil liberties.","China"
"https://www.bbc.com/news/world-europe-33717488","31 Jul 2015","https://ichef.bbci.co.uk/news/480/cpsprodpb/CEDD/production/_84575925_rusroublesafp.jpg.webp","Russian debtors despair as boom turns to bust","Millions of Russians are now saddled with big debts after getting easy loans during the boom years, Oleg Boldyrev reports.","Europe"
"https://www.bbc.com/news/business-64213830","10 Jan 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/93C1/production/_128252873_qingdaochinagettyimages-1245932883.jpg.webp","Global recession is perilously close - World Bank","The 2023 growth forecast for the global economy is cut to 1.7% as a result of Ukraine war and Covid pandemic.","Business"
"https://www.bbc.com/news/business-52986863","10 May 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ECE2/production/_127624606_afbd7a75-d124-416e-9d85-1c88a4e2f528.jpg.webp","What is a recession and how could one affect me?","A recession means the UK economy has shrunk for two three-month periods - or quarters - in a row.","Business"
"https://www.bbc.com/news/uk-england-dorset-68598418","19 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/E2DC/production/_129167085_4bf7c05ac2619da126e65b792d934b55d32c343c.jpg.webp","Oil company pledges no repeat of spill","About 200 barrels of oily water escaped from a pipeline into Poole Harbour a year ago.","Dorset"
"https://www.bbc.com/news/business-68594141","19 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/13D36/production/_132960218_gettyimages-2025387295.jpg.webp","Japan raises rates for first time in 17 years","The central bank had previously cut the rate below zero to try and stimulate Japan's stagnating economy.","Business"
"https://www.bbc.com/news/business-68563091","15 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/39E6/production/_132922841_gettyimages-482842932.jpg.webp","Jailed bankers appeal rate 'rigging' convictions","Tom Hayes and Carlo Palombo were among 37 traders prosecuted for manipulating Libor and Euribor rates.","Business"
"https://www.bbc.com/news/business-68619144","20 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2D9D/production/_132977611_gettyimages-1392824825.jpg.webp","US holds interest rates steady but signals cuts ahead","Forecasts from the Federal Reserve show officials still expect cuts by the end of the year.","Business"
"https://www.bbc.com/news/business-19797790","2 Oct 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories around the world.","Business"
"https://www.bbc.com/news/business-65240749","11 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/8285/production/_129331433_supermarket-gettyimages-1002108096.jpg.webp","UK to be one of worst performing economies - IMF","It is predicted to be the worst performing out of the G20 nations in 2023, including Russia.","Business"
"https://www.bbc.com/future/article/20240124-the-photo-of-sudan-the-last-male-northern-white-rhino","24 Jan 2024","https://ichef.bbci.co.uk/images/ic/480x270/p0h6ty6h.jpg.webp","The last male of an extinct species","Sudan, the world's last male northern white rhino, became a conservation icon in his final year of life.","Future"
"https://www.bbc.com/news/world-europe-25924845","19 May 2014","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Bosnian voices: Hopes from abroad","As the trials of Radovan Karadzic and Ratko Mladic continue, Bosnians around the world share their thoughts of what is needed to aid their country.","Europe"
"https://www.bbc.com/news/business-67412740","15 Nov 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/BA04/production/_130802674_index_inflation_getty_3.jpg.webp","Inflation slows to 4.6% as government says pledge met","UK inflation fell sharply in October to its lowest rate in two years, largely due to lower energy prices.","Business"
"https://www.bbc.com/news/world-africa-42975321","15 Feb 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/1489A/production/_99922148_ramaphosa2.jpg.webp","Zuma resigns: What next for South Africa?","Ramaphosa must reunite a divided country, and ruling party.","Africa"
"https://www.bbc.com/news/65647308","17 Jun 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0F44/production/_130280930_sunak-30june-index-pa.jpg.webp","Is Rishi Sunak keeping his five key promises?","The prime minister said five priorities should be used to hold his government to account.","Reality Check"
"https://www.bbc.com/news/business-68075289","24 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/119B9/production/_132412127_gettyimages-1668762861.jpg.webp","Santander ups mortgage rates despite competition","The bank's small increase comes as other major lenders are cutting rates amid fierce competition.","Business"
"https://www.bbc.com/news/business-50864007","20 Dec 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/17DDA/production/_110245779_gettyimages-1161170094.jpg.webp","Andrew Bailey's 'slow and steady' rise to power","Andrew Bailey, the new Bank of England governor, was an early favourite for the job.","Business"
"https://www.bbc.com/news/business-63243918","14 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/8309/production/_127154533_etxtrader3_getty.jpg.webp","Government borrowing costs rise after PM's U-turn","Borrowing costs climbed as some economists questioned whether the corporation tax U-turn went far enough.","Business"
"https://www.bbc.com/news/business-18830808","13 Jul 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-13048575","12 Apr 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia, including a surprise fall in the UK inflation rate.","Business"
"https://www.bbc.com/news/business-14278148","26 Jul 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-15674945","10 Nov 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-18982410","25 Jul 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-13666091","7 Jun 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-17739711","17 Apr 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-15886665","25 Nov 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-21699163","7 Mar 2013","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-19558968","11 Sep 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-13408505","16 May 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-15350779","18 Oct 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-15837670","22 Nov 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-19797790","2 Oct 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories around the world.","Business"
"https://www.bbc.com/news/business-17381890","15 Mar 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-13929149","27 Jun 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-14915716","14 Sep 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-15213610","7 Oct 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-16741482","26 Jan 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-21458962","14 Feb 2013","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-13760768","14 Jun 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-14404099","4 Aug 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-18441863","14 Jun 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-16142004","12 Dec 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-18296685","1 Jun 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","Our daily morning business round-up looks at the main stories in Europe and Asia.","Business"
"https://www.bbc.com/news/business-12831078","23 Mar 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up: Cost of Japan disaster","The daily morning business round-up: Japan says it will cost as much as 25 trillion yen to rebuild the country.","Business"
"https://www.bbc.com/news/business-17597787","3 Apr 2012","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-15873438","24 Nov 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/business-15757759","16 Nov 2011","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Morning business round-up","What made the business news in Asia and Europe this morning? Read our daily business round-up to find out.","Business"
"https://www.bbc.com/news/blogs-the-papers-68622535","21 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8397/production/_132978633_untitleddesign-1.png.webp","Rwanda defeat in Lords and 'rate cut hope'","Defeats for the government in the House of Lords and what falling inflation could mean lead Thursday's papers.","The Papers"
"https://www.bbc.com/news/world-europe-33717488","31 Jul 2015","https://ichef.bbci.co.uk/news/480/cpsprodpb/CEDD/production/_84575925_rusroublesafp.jpg.webp","Russian debtors despair as boom turns to bust","Millions of Russians are now saddled with big debts after getting easy loans during the boom years, Oleg Boldyrev reports.","Europe"
"https://www.bbc.com/news/business-48674993","18 Jun 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/7119/production/_107435982_beis3img_4131.jpg.webp","'It's a struggle to make ends meet'","Outsourced catering and security staff at the government's business department want the London living wage.","Business"
"https://www.bbc.com/news/articles/c3ge8e3l040o","12 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8493/live/1584d290-e091-11ee-af11-c17b3e2a0137.jpg.webp","Aldi raises pay again as stores battle for staff","The supermarket raises pay again as retailers prepare for higher minimum wage levels.","Business"
"https://www.bbc.com/news/business-68711502","2 Apr 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/6C57/production/_129953772_estate_agents_afp.jpg.webp","House price growth subdued as borrowing costs bite","Prices in March rose 1.6% compared with a year earlier but were down compared with February.","Business"
"https://www.bbc.com/news/world-europe-25351493","13 Dec 2013","https://ichef.bbci.co.uk/images/ic/512x512/p0hq72jn.png.webp","Crash diet","Bailout exit sees Ireland in better shape than expected","Europe"
"https://www.bbc.com/news/world-asia-39294773","23 Mar 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/46E4/production/_89384181_032440555-1.jpg.webp","Why is Spain at centre of China-Taiwan spat?","The politics behind Spain's decision to extradite more than 200 Taiwanese fraud suspects to China.","Asia"
"https://www.bbc.com/news/uk-wales-56407271","21 Mar 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/E5F7/production/_117617885_gettyimages-1206944866.jpg.webp","What are Wales' top Covid internet searches?","A year on from the first lockdown, what have people been searching for during the pandemic?","Wales"
"https://www.bbc.com/news/business-68619144","20 Mar 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2D9D/production/_132977611_gettyimages-1392824825.jpg.webp","US holds interest rates steady but signals cuts ahead","Forecasts from the Federal Reserve show officials still expect cuts by the end of the year.","Business"
"https://www.bbc.com/news/business-67983212","16 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1093/production/_132334240_2_woman_working_getty.jpg.webp","Wage growth slows as UK job market begins to stall","Average pay rose by 6.6%, down from the previous three months, but continues to outstrip inflation.","Business"
"https://www.bbc.com/news/science-environment-56337876","9 Mar 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/F848/production/_117506536_justincase.jpg.webp","A fireball, a driveway and a priceless meteorite","The thrill of the Gloucestershire family at the centre of the major UK meteorite discovery.","Science & Environment"
"https://www.bbc.com/news/uk-scotland-scotland-business-63596804","11 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/15FD1/production/_110656009_closing-down2.jpg.webp","Recession: Is it as bad as it sounds?","This one may seem to loom ominously, but you're already living through it, and may have contributed to it.","Scotland business"
"https://www.bbc.com/news/uk-63078213","29 Sep 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/BD1A/production/_126901484_37277076b55765c5d4c3e44080258159b97e62360_0_4480_29841000x666.jpg.webp","Five key exchanges from Liz Truss interviews","The PM's reaction was keenly awaited after a dramatic week which saw a mini-budget and the pound slump.","UK"
"https://www.bbc.com/news/business-64584295","10 Feb 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/7A88/production/_128586313_epa.png.webp","UK not out of woods as it avoids recession - Hunt","The economy saw zero growth in the final three months of 2022 but strike action took a toll in December.","Business"
"https://www.bbc.com/news/business-64213830","10 Jan 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/93C1/production/_128252873_qingdaochinagettyimages-1245932883.jpg.webp","Global recession is perilously close - World Bank","The 2023 growth forecast for the global economy is cut to 1.7% as a result of Ukraine war and Covid pandemic.","Business"
"https://www.bbc.com/news/uk-wales-68007193","20 Jan 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/119EF/production/_132357127_useash7.jpg.webp","Teacher turns Insta star making five meals for £25","Ashleigh Mogford's budget-friendly recipes land her a major supermarket deal and glossy cookbook.","Wales"
"https://www.bbc.com/news/business-67426526","16 Nov 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/C5DE/production/_131745605_col_tackling_it_together_976x549.png.webp","What a falling inflation rate means for your finances","Falling inflation and rising wages ease cost of living pressures for some, but money is still very tight.","Business"
"https://www.bbc.com/news/uk-wales-63301080","19 Oct 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/1284E/production/_127245857_mediaitem127245855.jpg.webp","Blind psychotherapist seeks extra job to pay bills","Psychotherapist Nicki Cockburn says many patients are cancelling appointments due to rising costs.","Wales"
